stockId,stockName,type,date,price,rfPrice,rfPercent,parValue,equityMillion,circulationTenThousand,totalPrice,buildYear,onYear,股票期貨,選擇權,權證,公司債,私募股,特別股,產業別,董事長,總經理
3406,玉晶光,市,10/02,374.0,6.0,1.63,10.0,11.3,11.27,422.0,33.6,17.8,有,nan,有,nan,nan,nan,光電業,陳天慶,郭英理
2882B,國泰金乙特,市,10/02,60.0,0.0,0.0,,,70.0,420.0,,5.15,nan,nan,nan,nan,nan,nan,金控業,nan,nan
1808,潤隆,市,10/02,92.3,0.4,0.44,10.0,45.1,45.1,416.0,46.7,28.9,nan,nan,nan,有,nan,nan,建材營造業,邱秉澤,林暐鈞
2809,京城銀,市,10/02,37.2,0.1,0.27,10.0,111.0,111.1,413.0,72.2,40.2,nan,nan,nan,nan,nan,nan,銀行業,戴誠志,姜宏亮
2458,義隆,市,10/02,134.5,1.0,0.75,10.0,30.4,30.39,409.0,29.4,22.0,有,nan,有,nan,nan,nan,半導體業,葉儀皓,葉儀皓
2498,宏達電,市,10/02,49.1,1.0,2.08,10.0,83.1,83.13,408.0,26.4,21.5,有,有,有,nan,nan,nan,通信網路業,王雪紅,王雪紅
00713,元大台灣高息低波,市,10/02,47.48,0.4,0.85,,,85.85,408.0,6.0,6.02,nan,nan,nan,nan,nan,nan,nan,劉宗聖,陳沛宇
2889,國票金,市,10/02,11.65,0.0,0.0,10.0,345.0,344.7,402.0,21.5,21.5,nan,nan,有,nan,nan,nan,金控業,魏啟林,陳冠舟
2645,長榮航太,市,10/02,107.0,1.0,0.94,10.0,37.5,37.46,401.0,25.9,0.56,nan,nan,有,nan,nan,nan,航運業,黃南宏,李緯章
2881B,富邦金乙特,市,10/02,60.0,0.2,0.33,,,66.67,400.0,,5.45,nan,nan,nan,nan,nan,nan,金控業,nan,nan
2606,裕民,市,10/02,46.8,-1.05,-2.19,10.0,84.5,84.51,395.0,55.1,32.8,有,nan,有,有,nan,nan,航運業,徐旭東,王書吉
2923,鼎固-KY,市,10/02,22.65,-0.05,-0.22,10.0,174.0,174.0,394.0,15.8,10.8,nan,nan,nan,nan,nan,nan,建材營造業,張洪本,張能耀
2015,豐興,市,10/02,67.2,0.0,0.0,10.0,58.2,58.16,391.0,54.7,31.4,nan,nan,nan,nan,nan,nan,鋼鐵工業,林大鈞,林永源
00900,富邦特選高股息30,市,10/02,12.76,0.14,1.11,,,302.6,386.0,1.8,1.78,nan,nan,nan,nan,nan,nan,nan,史綱,林欣怡
00882,中信中國高股息,市,10/02,10.92,0.06,0.55,,,347.3,379.0,2.7,2.66,nan,nan,有,nan,nan,nan,nan,陳國世,陳正華(代理)
00632R,元大台灣50反1,市,10/02,4.85,-0.08,-1.62,,,767.5,372.0,8.9,8.92,nan,nan,有,nan,nan,nan,nan,劉宗聖,陳沛宇
2881A,富邦特,市,10/02,61.2,0.0,0.0,,,60.0,367.0,,7.34,nan,nan,nan,nan,nan,nan,金控業,nan,nan
6901,鑽石投資,市,10/02,42.85,0.85,2.02,10.0,84.9,84.93,364.0,10.7,0.04,nan,nan,nan,nan,nan,nan,其他業,路孔明,鄭淑玲
3596,智易,市,10/02,164.5,3.0,1.86,10.0,22.0,22.04,362.0,20.4,14.6,nan,nan,有,有,nan,nan,通信網路業,陳瑞聰,曾釗鵬
2539,櫻花建,市,10/02,41.6,-0.05,-0.12,10.0,85.5,85.71,357.0,36.4,26.2,nan,nan,nan,nan,nan,nan,建材營造業,陳世英,沈淑貞
1314,中石化,市,10/02,9.36,-0.02,-0.21,10.0,378.0,378.5,354.0,54.2,32.2,有,nan,有,nan,nan,nan,塑膠工業,陳瑞隆,余建松
2637,慧洋-KY,市,10/02,47.35,-1.1,-2.27,10.0,74.6,74.64,353.0,14.9,12.8,nan,nan,有,有,nan,nan,航運業,藍俊昇,藍俊昇
1227,佳格,市,10/02,37.6,-0.05,-0.13,10.0,91.5,91.51,344.0,37.3,29.5,nan,nan,nan,nan,nan,nan,食品工業,曹德風,曹博睿
8478,東哥遊艇,市,10/02,387.0,11.0,2.93,10.0,8.89,8.89,344.0,45.7,5.81,nan,nan,有,nan,nan,nan,運動休閒,闕慶承,曾雄威
6213,聯茂,市,10/02,94.2,3.0,3.29,10.0,36.3,36.3,342.0,26.5,20.8,有,nan,有,有,nan,nan,電子零組件業,陳進財,蔡馨(日彗)
6116,彩晶,市,10/02,11.6,0.0,0.0,10.0,294.0,294.0,341.0,25.3,22.1,有,nan,有,nan,nan,nan,光電業,焦佑麒,焦佑麒
4961,天鈺,市,10/02,280.0,3.0,1.08,10.0,12.1,12.13,340.0,28.3,4.96,nan,nan,有,nan,nan,nan,半導體業,林永杰,邱淑慧
2903,遠百,市,10/02,23.7,0.1,0.42,10.0,142.0,141.7,336.0,56.1,45.0,nan,nan,nan,nan,nan,nan,貿易百貨業,徐旭東,徐雪芳
1717,長興,市,10/02,28.35,0.0,0.0,10.0,118.0,117.8,334.0,58.8,29.5,有,nan,nan,有,nan,nan,化學工業,高國倫,毛惠寬
6282,康舒,市,10/02,45.45,1.75,4.0,10.0,73.4,73.37,333.0,42.2,20.1,有,nan,有,有,nan,nan,電子零組件業,許介立,許介立
8016,矽創,市,10/02,277.5,-1.0,-0.36,10.0,12.0,12.01,333.0,31.2,19.8,nan,nan,有,nan,nan,nan,半導體業,毛穎文,王崴
3714,富采,市,10/02,44.15,0.25,0.57,10.0,75.5,75.48,333.0,2.7,2.74,有,有,有,nan,有,nan,光電業,彭双浪,彭双浪
1773,勝一,市,10/02,131.5,1.0,0.77,10.0,25.0,25.0,329.0,44.7,14.6,nan,nan,nan,nan,nan,nan,化學工業,孫靜源,孫靜源
2014,中鴻,市,10/02,22.6,0.05,0.22,10.0,144.0,143.6,324.0,40.0,31.6,有,nan,有,nan,nan,nan,鋼鐵工業,曾貴松,朱敏
5434,崇越,市,10/02,171.5,2.0,1.18,10.0,18.9,18.87,324.0,33.6,23.4,nan,nan,nan,nan,nan,nan,電子通路業,潘重良,曾海華及李正榮
5388,中磊,市,10/02,123.5,0.5,0.41,10.0,26.2,26.16,323.0,31.2,24.4,有,nan,有,有,nan,nan,通信網路業,王煒,林斌
4915,致伸,市,10/02,69.1,-0.1,-0.14,10.0,46.3,46.31,320.0,17.5,11.0,nan,nan,有,nan,nan,nan,電子零組件業,杜家濱,杜家濱
5469,瀚宇博,市,10/02,60.4,1.0,1.68,10.0,52.8,52.84,319.0,34.5,22.6,nan,nan,有,nan,nan,nan,電子零組件業,焦佑衡,陶正國
2101,南港,市,10/02,38.15,0.1,0.26,10.0,83.4,83.39,318.0,64.6,59.9,nan,nan,nan,有,nan,nan,橡膠工業,郭林諒,林君穎
6005,群益證,市,10/02,14.65,0.05,0.34,10.0,217.0,217.1,318.0,35.3,28.1,nan,nan,nan,nan,nan,nan,證券業,代理董事長李文柱,李文柱
2441,超豐,市,10/02,55.8,0.4,0.72,10.0,56.9,56.88,317.0,40.6,22.9,有,nan,有,nan,nan,nan,半導體業,謝永達,甯鑑超
2540,愛山林,市,10/02,80.8,-2.8,-3.35,10.0,39.2,39.16,316.0,37.1,33.8,nan,nan,nan,有,nan,nan,建材營造業,祝文宇,張境在
9933,中鼎,市,10/02,39.35,-0.1,-0.25,10.0,80.2,80.19,316.0,44.5,30.4,nan,nan,nan,有,nan,nan,其他業,楊宗興,李銘賢
2451,創見,市,10/02,73.5,0.9,1.24,10.0,42.9,42.91,315.0,34.1,22.4,nan,nan,nan,nan,nan,nan,半導體業,束崇萬,束崇萬
1904,正隆,市,10/02,28.4,-0.25,-0.87,10.0,111.0,110.8,315.0,64.7,52.1,有,nan,有,nan,nan,nan,造紙工業,鄭人銘,張清標
6491,晶碩,市,10/02,395.0,6.0,1.54,10.0,7.0,7.8,308.0,14.1,3.99,nan,nan,有,nan,nan,nan,生技醫療業,郭明棟,楊德勝
9939,宏全,市,10/02,106.5,1.0,0.95,10.0,28.8,28.78,306.0,54.2,22.6,有,nan,有,有,nan,nan,其他業,鄭雅文,曹宏宇
6191,精成科,市,10/02,64.6,2.6,4.19,10.0,47.4,47.43,306.0,50.6,32.6,nan,nan,有,nan,nan,nan,電子零組件業,焦佑衡,陶正國/楊建輝
2421,建準,市,10/02,122.0,5.5,4.72,10.0,25.1,25.09,306.0,42.9,23.1,nan,nan,有,nan,nan,nan,電子零組件業,洪慶昇,洪慶昇
3042,晶技,市,10/02,98.0,1.2,1.24,10.0,31.0,30.98,304.0,39.8,22.5,有,nan,有,有,nan,nan,電子零組件業,林萬興,郭雅屏
6271,同欣電,市,10/02,144.5,-4.5,-3.02,10.0,20.9,20.91,302.0,49.1,15.9,有,nan,有,nan,nan,nan,半導體業,陳泰銘,張嘉帥
8926,台汽電,市,10/02,41.35,0.0,0.0,10.0,73.0,73.03,302.0,31.4,23.4,nan,nan,有,nan,nan,nan,油電燃氣業,黃順義,陳意通
2607,榮運,市,10/02,28.25,-0.3,-1.05,10.0,107.0,106.7,301.0,50.0,32.8,nan,nan,有,nan,nan,nan,航運業,邱顯育,林振芳
2023,燁輝,市,10/02,15.25,0.0,0.0,10.0,197.0,196.6,300.0,45.5,28.2,nan,nan,nan,nan,nan,nan,鋼鐵工業,林義守,張振武
2504,國產,市,10/02,25.3,0.25,1.0,10.0,118.0,118.0,299.0,68.8,45.6,nan,nan,nan,nan,nan,nan,建材營造業,徐蘭英,吳志仁
2211,長榮鋼,市,10/02,71.2,0.2,0.28,10.0,41.7,41.71,297.0,50.7,2.48,nan,nan,有,nan,nan,nan,鋼鐵工業,林耿立,劉邦恩
6235,華孚,市,10/02,153.0,6.0,4.08,10.0,19.3,19.21,294.0,69.7,20.6,nan,nan,有,nan,nan,nan,電腦及週邊設備業,蔡豐賜,甘錦添
6414,樺漢,市,10/02,268.5,5.5,2.09,10.0,12.4,10.88,292.0,24.2,9.52,有,nan,有,nan,有,nan,電腦及週邊設備業,朱復銓,蔡能吉
6214,精誠,市,10/02,107.0,1.0,0.94,10.0,27.2,27.23,291.0,26.7,20.7,nan,nan,有,有,nan,nan,資訊服務業,林隆奮,林隆奮
6269,台郡,市,10/02,88.6,0.6,0.68,10.0,32.3,32.27,286.0,25.8,20.0,有,nan,有,有,nan,nan,電子零組件業,鄭明智,鄭明智
2106,建大,市,10/02,29.55,0.1,0.34,10.0,95.5,95.49,282.0,61.5,32.8,nan,nan,nan,nan,nan,nan,橡膠工業,楊啟仁,陳昭榮
1609,大亞,市,10/02,38.6,0.15,0.39,10.0,71.9,71.94,278.0,60.9,34.8,有,nan,有,有,nan,nan,電器電纜,沈尚弘,沈尚宜
2455,全新,市,10/02,150.0,2.0,1.35,10.0,18.5,18.49,277.0,26.9,21.7,有,nan,有,nan,nan,nan,通信網路業,陳建良,黃朝興
8112,至上,市,10/02,55.3,0.2,0.36,10.0,52.8,49.86,276.0,36.6,19.6,nan,nan,有,有,nan,有,電子通路業,葛均,葛均
1215,卜蜂,市,10/02,93.5,-0.6,-0.64,10.0,29.5,29.48,276.0,46.1,36.2,nan,nan,有,nan,nan,nan,食品工業,鄭武樾,許瑞通
6196,帆宣,市,10/02,140.5,2.5,1.81,10.0,19.6,19.57,275.0,34.8,21.0,nan,nan,有,有,nan,nan,其他電子業,高新明,林育業
3682,亞太電,市,10/02,6.36,-0.04,-0.62,10.0,432.0,431.7,275.0,23.4,10.2,nan,nan,nan,nan,有,nan,通信網路業,陳鵬,陳鵬
8150,南茂,市,10/02,37.7,0.3,0.8,10.0,72.7,72.72,274.0,26.2,9.48,有,nan,有,nan,nan,nan,半導體業,鄭世杰,鄭世杰
3592,瑞鼎,市,10/02,361.0,6.0,1.69,10.0,7.59,7.59,274.0,19.9,1.74,nan,nan,有,nan,nan,nan,半導體業,黃裕國,林文聰
2855,統一證,市,10/02,18.8,0.05,0.27,10.0,146.0,145.6,274.0,34.8,24.6,nan,nan,nan,nan,nan,nan,證券業,林寬成,蔡森部
2363,矽統,市,10/02,36.5,-1.25,-3.31,10.0,75.0,74.96,274.0,36.1,26.2,nan,nan,nan,nan,nan,nan,半導體業,洪嘉聰,戎樂天
2707,晶華,市,10/02,214.0,0.0,0.0,10.0,12.7,12.74,273.0,47.2,25.6,nan,nan,有,有,nan,nan,觀光餐旅,潘思亮,吳偉正
6670,復盛應用,市,10/02,205.0,1.5,0.74,10.0,13.3,13.26,272.0,13.1,4.79,nan,nan,有,nan,nan,nan,運動休閒,李亮箴,江慶生
8210,勤誠,市,10/02,225.0,7.5,3.45,10.0,12.1,12.06,271.0,39.8,18.4,nan,nan,有,nan,nan,nan,電腦及週邊設備業,陳美琪,許健南
2849,安泰銀,市,10/02,13.85,0.15,1.09,10.0,196.0,195.8,271.0,31.3,24.0,nan,nan,nan,nan,有,nan,銀行業,俞宇琦,張振芳
1723,中碳,市,10/02,114.0,1.0,0.88,10.0,23.7,23.69,270.0,34.7,24.8,nan,nan,nan,nan,nan,nan,化學工業,謝文榮,方明達
6278,台表科,市,10/02,92.0,0.0,0.0,10.0,29.2,29.24,269.0,33.5,19.6,有,nan,有,nan,nan,nan,光電業,伍開雲,伍允中
3515,華擎,市,10/02,219.5,7.5,3.54,10.0,12.2,12.2,268.0,21.4,15.9,nan,nan,有,nan,nan,nan,電腦及週邊設備業,童旭田,許隆倫
8996,高力,市,10/02,296.5,0.0,0.0,10.0,8.94,8.94,265.0,53.0,17.3,nan,nan,nan,nan,nan,nan,電機機械,吳誌雄,王心五
6257,矽格,市,10/02,57.7,0.3,0.52,10.0,45.7,45.67,264.0,34.8,20.1,有,nan,nan,有,nan,nan,半導體業,黃興陽,葉燦鍊
9907,統一實,市,10/02,16.6,0.1,0.61,10.0,158.0,157.9,262.0,54.5,32.7,nan,nan,nan,nan,nan,nan,其他業,羅智先,徐金成；張祐信
2897,王道銀行,市,10/02,9.53,0.02,0.21,10.0,303.0,273.4,261.0,24.2,6.41,nan,nan,有,有,nan,有,銀行業,駱怡君,李芳遠
6139,亞翔,市,10/02,114.5,-3.0,-2.55,10.0,22.6,22.55,258.0,44.8,21.7,nan,nan,有,有,nan,nan,其他電子業,姚祖驤,蔣曉麟
3617,碩天,市,10/02,293.0,2.5,0.86,10.0,8.77,8.77,257.0,26.3,13.8,nan,nan,有,nan,nan,nan,其他電子業,郭瑾,何濂洵
2887E,台新戊特,市,10/02,51.1,0.2,0.39,,,50.0,256.0,,6.64,nan,nan,nan,nan,nan,nan,金控業,nan,nan
00885,富邦越南,市,10/02,12.7,0.26,2.09,,,199.7,254.0,2.5,2.46,有,nan,有,nan,nan,nan,nan,史綱,林欣怡
3014,聯陽,市,10/02,157.0,0.0,0.0,10.0,16.1,16.11,253.0,27.3,20.9,nan,nan,有,nan,nan,nan,半導體業,胡鈞陽,林弘堯
00637L,元大滬深300正2,市,10/02,14.44,0.19,1.33,,,173.9,251.0,8.4,8.38,nan,nan,有,nan,nan,nan,nan,劉宗聖,陳沛宇
2548,華固,市,10/02,90.1,0.3,0.33,10.0,27.7,27.68,249.0,34.5,23.2,有,nan,有,有,nan,nan,建材營造業,鍾榮昌,洪嘉昇
6579,研揚,市,10/02,155.5,0.0,0.0,10.0,16.0,16.01,249.0,12.8,6.12,nan,nan,有,nan,nan,nan,電腦及週邊設備業,莊永順,林建宏
2247,汎德永業,市,10/02,308.0,0.5,0.16,10.0,8.07,8.07,249.0,43.9,2.97,nan,nan,有,nan,nan,nan,汽車工業,唐慕蓮,杜黃旭
1409,新纖,市,10/02,15.3,0.0,0.0,10.0,162.0,161.8,248.0,56.4,50.1,nan,nan,nan,有,nan,nan,紡織纖維,吳東昇,歐金達
2481,強茂,市,10/02,64.6,0.6,0.94,10.0,38.2,38.21,247.0,37.4,22.0,有,nan,有,nan,nan,nan,半導體業,方敏清,方敏清
1304,台聚,市,10/02,20.7,-0.05,-0.24,10.0,119.0,118.9,246.0,58.4,51.4,nan,nan,nan,有,nan,nan,塑膠工業,吳亦圭,吳培基
4766,南寶,市,10/02,204.0,-3.5,-1.69,10.0,12.1,12.06,246.0,60.0,4.85,nan,nan,nan,nan,nan,nan,化學工業,吳政賢,許明現
1905,華紙,市,10/02,22.2,-0.4,-1.77,10.0,110.0,110.3,245.0,55.2,48.7,nan,nan,有,nan,nan,nan,造紙工業,黃鯤雄,陳瑞和/秋山芳廣
1440,南紡,市,10/02,14.7,0.0,0.0,10.0,166.0,165.7,244.0,68.5,34.0,有,nan,nan,nan,nan,nan,紡織纖維,侯博明,王立範
2329,華泰,市,10/02,43.65,1.65,3.93,10.0,82.6,55.53,242.0,52.3,29.5,nan,nan,有,nan,nan,有,半導體業,董悅明,涂家榮
3576,聯合再生,市,10/02,14.85,0.1,0.68,10.0,163.0,162.8,242.0,18.1,14.7,nan,nan,有,nan,有,nan,光電業,洪傳獻,潘文輝(執行長)
1736,喬山,市,10/02,78.7,3.5,4.65,10.0,30.4,30.36,239.0,48.0,20.7,nan,nan,有,nan,nan,nan,運動休閒,羅崑泉,羅光廷
6515,穎崴,市,10/02,680.0,2.0,0.29,10.0,3.48,3.48,237.0,22.5,2.7,nan,nan,有,nan,nan,nan,半導體業,王嘉煌,王嘉煌
2457,飛宏,市,10/02,63.0,4.1,6.96,10.0,37.5,37.52,236.0,50.8,23.6,nan,nan,有,有,有,nan,電子零組件業,林中民,林洋宏
3715,定穎投控,市,10/02,85.0,1.2,1.43,10.0,27.8,27.75,236.0,1.1,1.11,nan,nan,有,nan,nan,nan,電子零組件業,黃銘宏,劉國瑾
4770,上品,市,10/02,298.0,5.0,1.71,10.0,7.95,7.9,236.0,42.0,1.78,nan,nan,有,nan,nan,nan,化學工業,侯嘉生,侯嘉生
2867,三商壽,市,10/02,5.12,0.0,0.0,10.0,460.0,460.0,235.0,30.3,10.8,nan,nan,有,有,nan,nan,保險業,翁肇喜,陳宏昇
3006,晶豪科,市,10/02,81.9,4.4,5.68,10.0,28.6,28.62,234.0,25.3,21.6,有,nan,有,nan,nan,nan,半導體業,陳興海,張明鑒
1707,葡萄王,市,10/02,158.0,2.0,1.28,10.0,14.8,14.81,234.0,52.5,40.8,有,nan,有,nan,有,nan,生技醫療業,曾盛麟,曾盛麟
6806,森崴能源,市,10/02,108.0,-2.5,-2.26,10.0,21.6,21.62,233.0,16.4,1.88,nan,nan,nan,nan,nan,nan,綠能環保,郭台強,胡惠森
2312,金寶,市,10/02,15.55,0.15,0.97,10.0,150.0,149.6,233.0,50.4,33.9,nan,nan,有,nan,nan,nan,其他電子業,許勝雄,陳威昌
8081,致新,市,10/02,269.5,8.5,3.26,10.0,8.62,8.62,232.0,27.3,19.1,nan,nan,有,nan,nan,nan,半導體業,吳錦川,吳錦川
6691,洋基工程,市,10/02,262.0,0.0,0.0,10.0,8.83,8.83,231.0,43.2,1.75,nan,nan,有,nan,nan,nan,其他電子業,賴有忠,劉士源
1560,中砂,市,10/02,160.0,5.5,3.56,10.0,14.4,14.41,231.0,59.2,18.7,nan,nan,有,nan,nan,nan,電機機械,林伯全,謝榮哲
9802,鈺齊-KY,市,10/02,120.5,1.5,1.26,10.0,19.1,19.07,230.0,13.9,11.0,nan,nan,有,有,nan,nan,運動休閒,林文智,廖芳祝
6605,帝寶,市,10/02,138.5,4.5,3.36,10.0,16.6,16.58,230.0,43.4,19.5,nan,nan,有,有,nan,nan,汽車工業,謝綉氣,許 (余又) 銘
2727,王品,市,10/02,271.5,9.5,3.63,10.0,8.45,8.45,229.0,29.8,11.6,nan,nan,有,有,nan,nan,觀光餐旅,陳正輝,陳正輝
1232,大統益,市,10/02,141.0,-0.5,-0.35,10.0,16.0,16.0,226.0,41.4,27.6,nan,nan,nan,nan,nan,nan,食品工業,羅智先,陳昭良
3010,華立,市,10/02,94.7,1.6,1.72,10.0,23.6,23.6,224.0,55.0,23.0,nan,nan,nan,有,nan,nan,電子通路業,張尊賢,張尊賢
2530,華建,市,10/02,26.45,0.1,0.38,10.0,84.0,84.0,222.0,62.8,28.0,nan,nan,nan,nan,有,nan,建材營造業,鄭斯聰,黃智楨
3703,欣陸,市,10/02,26.95,0.15,0.56,10.0,82.3,82.32,222.0,13.5,13.5,nan,nan,nan,nan,nan,nan,建材營造業,殷琪,張方欣
00712,復華富時不動產,市,10/02,9.79,0.1,1.03,,,224.4,220.0,6.2,6.12,nan,nan,有,nan,nan,nan,nan,杜俊雄,張偉智
1231,聯華食,市,10/02,88.2,0.0,0.0,10.0,24.7,24.67,218.0,53.2,27.9,nan,nan,nan,nan,nan,nan,食品工業,李開源,林家齊
1789,神隆,市,10/02,27.35,-0.15,-0.55,10.0,79.1,79.07,216.0,25.9,12.0,nan,nan,nan,nan,nan,nan,生技醫療業,羅智先,盧麗安
5534,長虹,市,10/02,74.4,0.3,0.4,10.0,29.0,29.03,216.0,47.8,21.5,有,nan,nan,有,nan,nan,建材營造業,李文造,李耀中
8070,長華*,市,10/02,31.3,0.25,0.81,1.0,6.89,68.94,216.0,34.4,19.9,nan,nan,nan,有,nan,nan,電子通路業,洪全成,黃嘉能
3380,明泰,市,10/02,39.65,0.3,0.76,10.0,54.2,54.17,215.0,20.1,18.8,有,nan,有,nan,nan,nan,通信網路業,黃文芳,黃文芳
9940,信義,市,10/02,28.9,0.25,0.87,10.0,73.7,73.68,213.0,36.7,23.9,nan,nan,nan,有,nan,nan,其他業,信義股份有限公司(代表人:劉元智),陳麗心
2392,正崴,市,10/02,41.5,0.6,1.47,10.0,51.2,51.23,213.0,37.2,24.0,有,nan,有,有,nan,nan,電子零組件業,郭台強,郭台強
9937,全國,市,10/02,68.5,0.3,0.44,10.0,30.9,30.9,212.0,35.2,27.8,nan,nan,nan,nan,nan,nan,油電燃氣業,賴正時,蔡佳璋
2340,台亞,市,10/02,48.15,0.7,1.48,10.0,43.9,43.86,211.0,39.8,28.4,有,nan,有,nan,有,nan,半導體業,王虹東,衣冠君
00893,國泰智能電動車,市,10/02,17.19,0.46,2.75,,,122.6,211.0,2.3,2.26,nan,nan,有,nan,nan,nan,nan,張錫,張雍川
00662,富邦NASDAQ,市,10/02,61.55,0.85,1.4,,,34.0,209.0,7.3,7.29,nan,nan,有,nan,nan,nan,nan,史綱,林欣怡
2393,億光,市,10/02,46.9,0.0,0.0,10.0,44.3,44.34,208.0,40.4,23.9,有,nan,有,nan,nan,nan,光電業,葉寅夫,葉寅夫
2208,台船,市,10/02,22.25,-0.6,-2.63,10.0,93.4,93.35,208.0,49.9,14.8,nan,nan,nan,有,有,nan,航運業,鄭文隆,魏正賜
6533,晶心科,市,10/02,404.0,8.0,2.02,10.0,5.07,5.07,205.0,18.6,6.56,nan,nan,有,nan,nan,nan,半導體業,林志明,蘇泓萌
1313,聯成,市,10/02,15.0,0.15,1.01,10.0,136.0,135.7,203.0,47.1,34.5,nan,nan,nan,nan,nan,nan,塑膠工業,苗豐強,畢淑蒨
3704,合勤控,市,10/02,50.5,0.5,1.0,10.0,40.3,40.27,203.0,13.1,13.1,nan,nan,有,nan,nan,nan,通信網路業,朱順一,楊國榮(執行長)
00692,富邦公司治理,市,10/02,31.14,0.35,1.14,,,64.98,202.0,6.4,6.38,nan,nan,nan,nan,nan,nan,nan,史綱,林欣怡
2362,藍天,市,10/02,31.85,0.25,0.79,10.0,63.2,63.23,201.0,40.0,26.5,nan,nan,nan,有,nan,nan,電腦及週邊設備業,許崑泰,蔡明賢
2891B,中信金乙特,市,10/02,60.4,0.0,0.0,,,33.33,201.0,,5.68,nan,nan,nan,nan,nan,nan,金控業,nan,nan
6456,GIS-KY,市,10/02,58.7,-0.3,-0.51,10.0,33.8,33.79,198.0,12.7,8.31,nan,nan,有,nan,nan,nan,光電業,周賢穎,徐同炤
6719,力智,市,10/02,244.5,-1.5,-0.61,10.0,8.1,8.1,198.0,17.8,1.72,nan,nan,有,nan,nan,nan,半導體業,許先越,黃學偉
2104,國際中橡,市,10/02,20.05,-0.1,-0.5,10.0,98.5,98.47,197.0,50.3,37.2,nan,nan,有,nan,nan,nan,橡膠工業,辜公怡,黃柏松
2351,順德,市,10/02,107.5,1.0,0.94,10.0,18.2,18.21,196.0,56.0,27.4,nan,nan,有,nan,nan,nan,半導體業,陳朝雄,陳維德
2723,美食-KY,市,10/02,108.5,3.0,2.84,10.0,18.0,18.0,195.0,15.0,12.9,nan,nan,有,nan,nan,nan,觀光餐旅,吳政學,吳政學
1909,榮成,市,10/02,14.7,0.0,0.0,10.0,133.0,132.8,195.0,45.5,37.9,有,nan,nan,有,nan,nan,造紙工業,鄭瑛彬,鄭瑛彬
2328,廣宇,市,10/02,37.65,0.6,1.62,10.0,51.8,51.83,195.0,52.4,29.9,有,nan,有,nan,nan,nan,電子零組件業,李光曜,蔡明峰
2103,台橡,市,10/02,23.6,-0.05,-0.21,10.0,82.6,82.57,195.0,49.9,41.0,nan,nan,nan,nan,nan,nan,橡膠工業,殷琪,蔡偉強
2820,華票,市,10/02,14.5,0.15,1.05,10.0,134.0,134.3,195.0,44.8,28.9,nan,nan,nan,nan,nan,nan,銀行業,張政權,魏政祥
8422,可寧衛,市,10/02,176.5,0.0,0.0,10.0,10.9,10.89,192.0,24.4,12.0,nan,nan,nan,有,nan,nan,綠能環保,楊慶祥,楊永發
2850,新產,市,10/02,60.7,0.3,0.5,10.0,31.6,31.6,192.0,60.4,23.4,nan,nan,nan,nan,nan,nan,保險業,吳昕紘,何英蘭
2231,為升,市,10/02,142.0,2.5,1.79,10.0,13.4,13.41,190.0,34.7,14.5,有,nan,有,nan,nan,nan,汽車工業,尤山泉,尤山泉
2704,國賓,市,10/02,51.6,0.1,0.19,10.0,36.7,36.69,189.0,60.8,40.9,nan,nan,nan,nan,nan,nan,觀光餐旅,許育瑞,謝漢章
1536,和大,市,10/02,67.7,3.8,5.95,10.0,28.0,27.95,189.0,50.7,23.5,有,nan,有,nan,nan,nan,汽車工業,沈國榮,陳俊智
2428,興勤,市,10/02,147.5,1.5,1.03,10.0,12.8,12.81,189.0,44.2,23.1,nan,nan,有,nan,nan,nan,電子零組件業,隋台中,鐘世英
2439,美律,市,10/02,85.3,1.0,1.19,10.0,21.9,21.94,187.0,47.8,23.1,有,nan,有,有,nan,nan,通信網路業,廖祿立,黃朝豊
2881C,富邦金丙特,市,10/02,56.0,-0.1,-0.18,,,33.33,187.0,,1.93,nan,nan,nan,nan,nan,nan,金控業,nan,nan
2851,中再保,市,10/02,23.3,0.0,0.0,10.0,80.0,80.04,186.0,55.3,23.2,nan,nan,nan,nan,nan,nan,保險業,楊誠對,鍾志宏
2597,潤弘,市,10/02,100.5,0.0,0.0,10.0,18.5,18.5,186.0,47.9,13.5,nan,nan,nan,nan,nan,nan,建材營造業,李志宏,莫惟瀚
2520,冠德,市,10/02,33.25,0.1,0.3,10.0,55.4,55.42,184.0,43.9,29.9,有,nan,nan,有,nan,nan,建材營造業,馬志綱,張勝安/謝長融
3413,京鼎,市,10/02,186.5,1.0,0.54,10.0,9.72,9.72,181.0,22.4,8.18,nan,nan,有,有,有,nan,半導體業,劉揚偉,邱耀銓
2108,南帝,市,10/02,36.5,0.3,0.83,10.0,49.2,49.24,180.0,44.7,30.9,nan,nan,nan,nan,nan,nan,橡膠工業,楊東源,許建祝
2373,震旦行,市,10/02,75.3,0.1,0.13,10.0,23.6,23.62,178.0,60.2,32.2,nan,nan,nan,nan,nan,nan,其他電子業,袁蕙華,周銘中
3019,亞光,市,10/02,63.3,0.3,0.48,10.0,27.9,27.92,177.0,43.0,22.9,有,nan,有,nan,nan,nan,光電業,賴以仁,林泰朗
2338,光罩,市,10/02,68.7,1.3,1.93,10.0,25.6,25.64,176.0,34.9,28.5,有,nan,有,有,nan,nan,半導體業,陳正翔,陳立惇
2501,國建,市,10/02,15.1,0.05,0.33,10.0,116.0,116.0,175.0,58.8,55.9,nan,nan,nan,nan,nan,nan,建材營造業,張清櫆,李虹明
